post_id,platform,platform_post_id,post_url,created_at,day_of_week,post_hour,post_type,media_type,caption,hashtags,num_hashtags,mentions_count,has_call_to_action,call_to_action_type,content_topic,sentiment_tone,caption_length,features_resident_story,campaign_name,is_boosted,boost_budget_php,impressions,reach,likes,comments,shares,saves,click_throughs,video_views,engagement_rate,profile_visits,donation_referrals,estimated_donation_value_php,follower_count_at_post,watch_time_seconds,avg_view_duration_seconds,subscriber_count_at_post,forwards
2085,Facebook,fa_5651358720,https://facebook.com/lighthouse_ph/220306,2023-02-24 08:20:00,Friday,8,Campaign,Link,"The road to recovery is long, but together we walk it. https://lighthouse.ph/donate?utm_source=facebook",#TogetherWeRise #GirlsAreStrong #DonateNow,1,2,True,FollowUs,EventRecap,Inspirational,103,False,EasterAppeal,False,,11310,8958,223,65,32,0,67,,0.044,602,3,21773.22,9493,,,,
2086,Twitter,tw_2345763945,https://twitter.com/lighthouse_ph/170360,2023-02-24 08:19:00,Friday,8,ImpactStory,Link,We are Lighthouse. We shine brightest when you give. https://lighthouse.ph/donate?utm_source=twitter,#SurvivorStrong #BeTheChange #HopeForGirls,1,1,True,Share,Reintegration,Urgent,100,False,,True,1908.24,47760,32756,973,287,231,0,317,,0.0507,2436,1,38192.18,4415,,,,
2087,YouTube,yo_1243453776,https://youtube.com/lighthouse_ph/962489,2023-03-03 08:39:00,Friday,8,FundraisingAppeal,Video,Our girls are thriving because of people like you. Thank you. https://lighthouse.ph/donate?utm_source=youtube,,0,3,True,Share,Gratitude,Informative,109,False,YearEndDrive2025,False,,7306,6222,317,86,50,0,41,4139,0.084,689,0,0.0,7864,445.4,209.7,7864,
2088,Facebook,fa_5461548470,https://facebook.com/lighthouse_ph/853328,2023-01-27 09:15:00,Friday,9,ThankYou,Video,Our girls are thriving because of people like you. Thank you.,#SurvivorStrong #BeTheChange #HopeForGirls,1,1,False,,Reintegration,Emotional,61,False,,False,,13136,11818,490,79,111,0,161,,0.0709,1142,0,0.0,9859,,,,
2089,Twitter,tw_4357498301,https://twitter.com/lighthouse_ph/313853,2023-01-27 09:53:00,Friday,9,Campaign,Link,We are Lighthouse. We shine brightest when you give. https://lighthouse.ph/donate?utm_source=twitter,#TogetherWeRise #GirlsAreStrong #DonateNow,1,2,True,FollowUs,Gratitude,Celebratory,100,False,EasterAppeal,False,,16409,14411,634,201,98,0,162,,0.0829,751,2,100885.62,4492,,,,
2090,YouTube,yo_4519238510,https://youtube.com/lighthouse_ph/221608,2023-02-03 09:51:00,Friday,9,ImpactStory,Video,Our girls are thriving because of people like you. Thank you.,,0,1,False,,DonorImpact,Hopeful,61,False,,False,,10546,8877,431,106,104,0,103,4509,0.0842,581,0,0.0,7098,467.8,58.0,7098,
2091,WhatsApp,wh_3534413835,https://whatsapp.com/lighthouse_ph/638063,2023-02-03 09:49:00,Friday,9,FundraisingAppeal,Text,One donation. One changed life. Will you be the change today? https://lighthouse.ph/donate?utm_source=whatsapp,,0,0,True,LearnMore,Education,Inspirational,110,True,EasterAppeal,False,,2487,1943,52,23,17,0,28,,0.0847,156,0,0.0,3013,,,,290
2092,LinkedIn,li_5254215023,https://linkedin.com/lighthouse_ph/607776,2023-02-10 09:09:00,Friday,9,EventPromotion,Text,Help us give more girls the safety and love they deserve.,,0,1,False,,CampaignLaunch,Urgent,57,False,,False,,3276,2253,37,12,8,0,11,,0.0335,149,6,60821.55,3944,,,,
2093,Instagram,in_3117817163,https://instagram.com/lighthouse_ph/368542,2023-02-10 09:05:00,Friday,9,EducationalContent,Photo,We are Lighthouse. We shine brightest when you give.,#LighthousePH #ProtectChildren #HumanTrafficking,1,0,False,,AwarenessRaising,Informative,52,True,,False,,14837,12859,984,79,175,60,275,5551,0.0983,1329,0,0.0,6131,,,,
2094,TikTok,ti_9988602054,https://tiktok.com/lighthouse_ph/994200,2023-02-10 09:57:00,Friday,9,ThankYou,Reel,"The road to recovery is long, but together we walk it.",#GiveHope #ChildRights #EndTrafficking,1,0,False,,Health,Grateful,54,False,GivingTuesday,False,,139612,106776,8375,2301,1817,637,1941,76625,0.1355,21608,1,6424.55,13003,412.9,293.3,,
2095,Facebook,fa_4289377709,https://facebook.com/lighthouse_ph/328799,2023-02-17 09:03:00,Friday,9,Campaign,Text,One donation. One changed life. Will you be the change today?,#BeTheLight #SupportSurvivors #SafeHouse,1,0,False,,SafehouseLife,Emotional,61,False,,False,,7313,5529,177,41,28,0,52,,0.0572,554,4,112758.44,10029,,,,
2096,Twitter,tw_8527514993,https://twitter.com/lighthouse_ph/454046,2023-02-17 09:44:00,Friday,9,ImpactStory,Photo,"Your donation is not just money — it's hope, safety, and a future. https://lighthouse.ph/donate?utm_source=twitter",#SurvivorStrong #BeTheChange #HopeForGirls,1,2,True,FollowUs,EventRecap,Celebratory,114,False,,False,,22704,16314,385,103,70,0,100,,0.0577,773,0,0.0,4048,,,,
2097,YouTube,yo_4737767336,https://youtube.com/lighthouse_ph/321850,2023-02-24 09:56:00,Friday,9,FundraisingAppeal,Video,We are Lighthouse. We shine brightest when you give. https://lighthouse.ph/donate?utm_source=youtube,,0,1,True,SignUp,Reintegration,Hopeful,100,False,,True,2606.54,62671,48458,2189,535,510,0,761,27873,0.0883,4308,0,0.0,7796,383.5,47.6,7796,
2098,WhatsApp,wh_6305941030,https://whatsapp.com/lighthouse_ph/367739,2023-02-24 09:36:00,Friday,9,EventPromotion,Photo,Our girls are thriving because of people like you. Thank you.,,0,1,False,,Gratitude,Inspirational,61,False,,True,3879.46,14057,9861,393,100,166,0,243,,0.1228,954,1,78110.52,2949,,,,4080
2099,LinkedIn,li_6412294880,https://linkedin.com/lighthouse_ph/638323,2023-03-03 09:28:00,Friday,9,EducationalContent,Link,Our girls are thriving because of people like you. Thank you. https://lighthouse.ph/donate?utm_source=linkedin,,0,3,True,FollowUs,DonorImpact,Urgent,110,False,,False,,3092,2389,46,13,9,0,11,,0.0486,134,1,18340.72,4008,,,,
2100,Instagram,in_6009589397,https://instagram.com/lighthouse_ph/884875,2023-03-03 09:19:00,Friday,9,ThankYou,Photo,These girls are proof that healing is possible. Support their journey. https://lighthouse.ph/donate?utm_source=instagram,#GiveHope #ChildRights #EndTrafficking,1,2,True,Donate,Education,Informative,120,False,EasterAppeal,True,1007.33,38281,33415,1594,342,169,146,584,24388,0.0822,4989,0,0.0,6576,,,,
2101,TikTok,ti_8241253072,https://tiktok.com/lighthouse_ph/394450,2023-03-03 09:47:00,Friday,9,Campaign,Video,Our girls are thriving because of people like you. Thank you.,#GiveHope #ChildRights #EndTrafficking,1,2,False,,CampaignLaunch,Grateful,61,False,EasterAppeal,False,,84369,75294,5825,1326,1126,913,1148,25957,0.1017,6896,0,0.0,12814,595.4,256.6,,
2102,Facebook,fa_3950595360,https://facebook.com/lighthouse_ph/824005,2023-03-10 09:22:00,Friday,9,ImpactStory,Link,One donation. One changed life. Will you be the change today?,#SurvivorStrong #BeTheChange #HopeForGirls,1,0,False,,AwarenessRaising,Emotional,61,False,YearEndDrive2025,False,,10365,9275,345,102,97,0,147,,0.0722,712,2,25324.99,9762,,,,
2103,Instagram,in_1487487255,https://instagram.com/lighthouse_ph/298155,2023-02-03 10:06:00,Friday,10,EducationalContent,Carousel,"Your donation is not just money — it's hope, safety, and a future.",#LighthousePH #ProtectChildren #HumanTrafficking,1,3,False,,CampaignLaunch,Hopeful,66,True,YearEndDrive2025,False,,16605,13612,394,49,69,44,47,8731,0.0401,1013,0,0.0,6821,,,,
2104,TikTok,ti_9395180953,https://tiktok.com/lighthouse_ph/367473,2023-02-03 10:26:00,Friday,10,ThankYou,Reel,Our girls are thriving because of people like you. Thank you.,#SurvivorStrong #BeTheChange #HopeForGirls,1,1,False,,AwarenessRaising,Inspirational,61,False,,False,,140077,124710,12103,1060,1971,671,2450,72981,0.1327,25961,1,37131.36,12917,192.5,228.4,,
2105,Facebook,fa_1790809078,https://facebook.com/lighthouse_ph/428250,2023-02-10 10:27:00,Friday,10,Campaign,Text,Each story of healing starts with your support. Give today. https://lighthouse.ph/donate?utm_source=facebook,#BeTheLight #SupportSurvivors #SafeHouse,1,2,True,Donate,Health,Urgent,108,True,,False,,3830,2886,166,35,13,0,53,,0.0835,193,5,114271.0,9139,,,,
2106,Twitter,tw_7970570834,https://twitter.com/lighthouse_ph/767164,2023-02-10 10:43:00,Friday,10,ImpactStory,Text,We've seen miracles happen with your generosity. Be part of the next one.,#LighthousePH #ProtectChildren #HumanTrafficking,1,1,False,,SafehouseLife,Informative,73,False,,False,,19731,16213,405,49,44,0,58,,0.0466,1008,1,25932.07,4169,,,,
2107,YouTube,yo_6210943992,https://youtube.com/lighthouse_ph/277190,2023-02-17 10:41:00,Friday,10,FundraisingAppeal,Video,Every peso you give builds a safer tomorrow. Help us keep our doors open. https://lighthouse.ph/donate?utm_source=youtube,,0,1,True,Donate,EventRecap,Grateful,121,False,,False,,12507,10314,463,106,108,0,87,6774,0.0756,1293,5,65217.49,7349,414.5,245.8,7349,
2108,WhatsApp,wh_9418711045,https://whatsapp.com/lighthouse_ph/139341,2023-02-17 10:45:00,Friday,10,EventPromotion,Photo,We are Lighthouse. We shine brightest when you give.,,0,3,False,,Reintegration,Emotional,52,False,GivingTuesday,True,1436.53,5675,4077,111,54,22,0,32,,0.0926,481,2,146099.15,2869,,,,433
2109,LinkedIn,li_8591124457,https://linkedin.com/lighthouse_ph/613249,2023-02-17 10:43:00,Friday,10,EducationalContent,Link,We are Lighthouse. We shine brightest when you give. https://lighthouse.ph/donate?utm_source=linkedin,,0,3,True,Donate,Gratitude,Celebratory,101,True,YearEndDrive2025,False,,5411,3865,59,20,15,0,12,,0.029,183,3,74846.01,3812,,,,
2110,Instagram,in_4557574363,https://instagram.com/lighthouse_ph/677347,2023-02-24 10:13:00,Friday,10,ThankYou,Reel,"The road to recovery is long, but together we walk it.",#LighthousePH #ProtectChildren #HumanTrafficking,1,1,False,,DonorImpact,Hopeful,54,False,EasterAppeal,False,,28180,23445,1527,148,235,242,376,11026,0.0947,1683,1,18819.55,6423,,,,
2111,TikTok,ti_5187985759,https://tiktok.com/lighthouse_ph/905868,2023-02-24 10:10:00,Friday,10,Campaign,Video,We are Lighthouse. We shine brightest when you give. https://lighthouse.ph/donate?utm_source=tiktok,#TogetherWeRise #GirlsAreStrong #DonateNow,1,0,True,SignUp,Education,Inspirational,99,False,,False,,99582,73705,6768,1387,997,510,734,33441,0.118,14240,1,21880.01,12653,438.8,251.3,,
2112,Facebook,fa_9740786382,https://facebook.com/lighthouse_ph/639858,2023-03-03 10:12:00,Friday,10,ImpactStory,Link,Every peso you give builds a safer tomorrow. Help us keep our doors open. https://lighthouse.ph/donate?utm_source=facebook,#SurvivorStrong #BeTheChange #HopeForGirls,1,3,True,SignUp,CampaignLaunch,Urgent,122,False,YearEndDrive2025,False,,11815,9845,310,64,41,0,86,,0.0451,606,0,0.0,9690,,,,
2113,Twitter,tw_2186169766,https://twitter.com/lighthouse_ph/910983,2023-03-03 10:15:00,Friday,10,FundraisingAppeal,Photo,"The road to recovery is long, but together we walk it. https://lighthouse.ph/donate?utm_source=twitter",#LighthousePH #ProtectChildren #HumanTrafficking,1,3,True,SignUp,AwarenessRaising,Informative,102,False,,False,,10359,7794,270,96,77,0,79,,0.0759,687,2,20583.22,4520,,,,
2114,YouTube,yo_6393143785,https://youtube.com/lighthouse_ph/280177,2023-03-10 10:38:00,Friday,10,EventPromotion,Video,"The road to recovery is long, but together we walk it. https://lighthouse.ph/donate?utm_source=youtube",,0,2,True,FollowUs,Health,Grateful,102,False,YearEndDrive2025,False,,13524,9238,332,57,103,0,94,7352,0.0762,589,0,0.0,7239,573.2,120.8,7239,
2115,WhatsApp,wh_5223861639,https://whatsapp.com/lighthouse_ph/164853,2023-03-10 10:28:00,Friday,10,EducationalContent,Text,"The road to recovery is long, but together we walk it. https://lighthouse.ph/donate?utm_source=whatsapp",,0,0,True,SignUp,SafehouseLife,Emotional,103,False,YearEndDrive2025,False,,3062,2056,48,21,23,0,24,,0.0916,129,0,0.0,3209,,,,509
2116,LinkedIn,li_6286580031,https://linkedin.com/lighthouse_ph/246604,2023-03-10 10:46:00,Friday,10,ThankYou,Link,Each story of healing starts with your support. Give today.,,0,1,False,,EventRecap,Celebratory,59,False,,False,,2514,1943,34,15,5,0,13,,0.0442,87,3,22367.28,4719,,,,
2117,Instagram,in_1820714100,https://instagram.com/lighthouse_ph/898661,2023-03-17 10:57:00,Friday,10,Campaign,Video,We are Lighthouse. We shine brightest when you give. https://lighthouse.ph/donate?utm_source=instagram,#LighthousePH #ProtectChildren #HumanTrafficking,1,2,True,LearnMore,Reintegration,Hopeful,102,True,,True,4144.61,80055,66024,4048,523,620,258,1124,26555,0.0813,6274,0,0.0,6334,,,,
2118,WhatsApp,wh_5783183968,https://whatsapp.com/lighthouse_ph/541415,2023-02-10 11:12:00,Friday,11,EventPromotion,Video,"Your donation is not just money — it's hope, safety, and a future. https://lighthouse.ph/donate?utm_source=whatsapp",,0,1,True,SignUp,EventRecap,Urgent,115,True,YearEndDrive2025,False,,4603,4017,99,19,30,0,44,,0.0788,438,3,53503.49,2570,,,,936
2119,LinkedIn,li_8833624009,https://linkedin.com/lighthouse_ph/307847,2023-02-10 11:36:00,Friday,11,EducationalContent,Video,Help us give more girls the safety and love they deserve. https://lighthouse.ph/donate?utm_source=linkedin,,0,2,True,FollowUs,Reintegration,Informative,106,False,EasterAppeal,False,,5089,3429,8,1,1,0,2,,0.005,9,0,0.0,4506,,,,
2120,Instagram,in_2598992495,https://instagram.com/lighthouse_ph/349584,2023-02-17 11:41:00,Friday,11,ThankYou,Carousel,Our girls are thriving because of people like you. Thank you. https://lighthouse.ph/donate?utm_source=instagram,#TogetherWeRise #GirlsAreStrong #DonateNow,1,1,True,Share,Gratitude,Grateful,111,False,GivingTuesday,True,4964.2,76473,53931,2282,561,321,371,583,39437,0.0615,5032,0,0.0,6509,,,,
2121,TikTok,ti_7088335695,https://tiktok.com/lighthouse_ph/198168,2023-02-17 11:10:00,Friday,11,Campaign,Video,Help us give more girls the safety and love they deserve. https://lighthouse.ph/donate?utm_source=tiktok,#TogetherWeRise #GirlsAreStrong #DonateNow,1,3,True,Share,DonorImpact,Emotional,104,False,,False,,43676,32010,2114,385,252,246,224,19945,0.0873,2331,0,0.0,13362,526.4,251.2,,
2122,Facebook,fa_8202679959,https://facebook.com/lighthouse_ph/409284,2023-02-24 11:36:00,Friday,11,ImpactStory,Link,We are Lighthouse. We shine brightest when you give. https://lighthouse.ph/donate?utm_source=facebook,#TogetherWeRise #GirlsAreStrong #DonateNow,1,2,True,SignUp,Education,Celebratory,101,True,GivingTuesday,False,,6751,4635,122,16,12,0,26,,0.0447,339,0,0.0,9696,,,,
2123,Twitter,tw_3107112281,https://twitter.com/lighthouse_ph/132832,2023-02-24 11:13:00,Friday,11,FundraisingAppeal,Link,We are Lighthouse. We shine brightest when you give.,#BeTheLight #SupportSurvivors #SafeHouse,1,1,False,,CampaignLaunch,Hopeful,52,False,,False,,9241,7307,103,24,24,0,27,,0.0294,130,0,0.0,3843,,,,
2124,YouTube,yo_4134097127,https://youtube.com/lighthouse_ph/398929,2023-02-24 11:03:00,Friday,11,EventPromotion,Video,Every peso you give builds a safer tomorrow. Help us keep our doors open.,,0,0,False,,AwarenessRaising,Inspirational,73,False,,False,,16202,12054,514,154,74,0,116,8406,0.0724,703,1,22359.52,8035,553.3,143.8,8035,
2125,WhatsApp,wh_9329853360,https://whatsapp.com/lighthouse_ph/195803,2023-03-03 11:36:00,Friday,11,EducationalContent,Text,Each story of healing starts with your support. Give today. https://lighthouse.ph/donate?utm_source=whatsapp,,0,3,True,Donate,Health,Urgent,108,True,,True,1057.29,5977,4528,112,28,46,0,33,,0.0755,328,9,153825.06,2448,,,,1123
2126,LinkedIn,li_9834573291,https://linkedin.com/lighthouse_ph/908444,2023-03-03 11:30:00,Friday,11,ThankYou,Video,We are Lighthouse. We shine brightest when you give.,,0,0,False,,SafehouseLife,Informative,52,True,,True,2366.75,7154,6348,11,2,3,0,6,,0.005,48,3,43312.75,4436,,,,
2127,Instagram,in_5469243303,https://instagram.com/lighthouse_ph/265405,2023-03-10 11:50:00,Friday,11,Campaign,Reel,Each story of healing starts with your support. Give today. https://lighthouse.ph/donate?utm_source=instagram,#SurvivorStrong #BeTheChange #HopeForGirls,1,2,True,SignUp,EventRecap,Grateful,109,False,YearEndDrive2025,False,,18516,15733,502,106,107,62,190,6870,0.0546,1479,0,0.0,6426,,,,
2128,TikTok,ti_2940781542,https://tiktok.com/lighthouse_ph/105357,2023-03-10 11:47:00,Friday,11,ImpactStory,Reel,Our girls are thriving because of people like you. Thank you. https://lighthouse.ph/donate?utm_source=tiktok,#SurvivorStrong #BeTheChange #HopeForGirls,1,3,True,LearnMore,Reintegration,Emotional,108,False,,False,,145734,105590,9114,1255,1254,989,1237,37595,0.1155,21100,2,8258.46,12814,327.0,27.8,,
2129,Facebook,fa_2451824433,https://facebook.com/lighthouse_ph/891212,2023-03-17 11:21:00,Friday,11,FundraisingAppeal,Text,Every peso you give builds a safer tomorrow. Help us keep our doors open. https://lighthouse.ph/donate?utm_source=facebook,#BeTheLight #SupportSurvivors #SafeHouse,1,3,True,Share,Gratitude,Celebratory,122,False,YearEndDrive2025,False,,9773,7430,52,11,11,0,11,,0.0114,65,0,0.0,9364,,,,
2130,Twitter,tw_6225579412,https://twitter.com/lighthouse_ph/237386,2023-03-17 11:15:00,Friday,11,EventPromotion,Link,"Your donation is not just money — it's hope, safety, and a future. https://lighthouse.ph/donate?utm_source=twitter",#GiveHope #ChildRights #EndTrafficking,1,2,True,FollowUs,DonorImpact,Hopeful,114,False,,False,,8215,6496,157,19,39,0,27,,0.0461,383,0,0.0,4525,,,,
2131,YouTube,yo_3000156583,https://youtube.com/lighthouse_ph/668304,2023-03-17 11:54:00,Friday,11,EducationalContent,Video,Every peso you give builds a safer tomorrow. Help us keep our doors open.,,0,3,False,,Education,Inspirational,73,True,EasterAppeal,False,,5907,5113,182,24,29,0,26,3773,0.0568,158,0,0.0,7375,82.8,121.8,7375,
2132,WhatsApp,wh_7770536305,https://whatsapp.com/lighthouse_ph/658109,2023-03-24 11:03:00,Friday,11,ThankYou,Photo,We are Lighthouse. We shine brightest when you give.,,0,0,False,,CampaignLaunch,Urgent,52,True,,False,,5963,4808,144,28,37,0,41,,0.0918,283,2,45051.6,2563,,,,1320
2133,Twitter,tw_4015044296,https://twitter.com/lighthouse_ph/729316,2023-02-17 12:28:00,Friday,12,FundraisingAppeal,Text,Every peso you give builds a safer tomorrow. Help us keep our doors open. https://lighthouse.ph/donate?utm_source=twitter,#SurvivorStrong #BeTheChange #HopeForGirls,1,3,True,FollowUs,Education,Grateful,121,False,,False,,19057,13358,433,92,88,0,140,,0.0548,1393,4,62455.18,4550,,,,
2134,YouTube,yo_9284632081,https://youtube.com/lighthouse_ph/620121,2023-02-17 12:27:00,Friday,12,EventPromotion,Video,One donation. One changed life. Will you be the change today? https://lighthouse.ph/donate?utm_source=youtube,,0,1,True,SignUp,CampaignLaunch,Emotional,109,False,,True,1376.21,48541,32062,1505,388,311,0,193,10454,0.0743,4737,0,0.0,7416,237.0,173.4,7416,
2135,WhatsApp,wh_7138909412,https://whatsapp.com/lighthouse_ph/614207,2023-02-24 12:24:00,Friday,12,EducationalContent,Text,"Your donation is not just money — it's hope, safety, and a future.",,0,2,False,,AwarenessRaising,Celebratory,66,True,YearEndDrive2025,False,,7283,6521,218,97,76,0,141,,0.1019,1322,1,46970.56,3177,,,,1592
2136,LinkedIn,li_6077122266,https://linkedin.com/lighthouse_ph/474527,2023-02-24 12:43:00,Friday,12,ThankYou,Text,Every peso you give builds a safer tomorrow. Help us keep our doors open. https://lighthouse.ph/donate?utm_source=linkedin,,0,3,True,Donate,Health,Hopeful,122,False,YearEndDrive2025,True,868.41,2924,2389,11,2,2,0,4,,0.0101,45,0,0.0,4453,,,,
2137,Instagram,in_9447713287,https://instagram.com/lighthouse_ph/476764,2023-03-03 12:37:00,Friday,12,Campaign,Carousel,We've seen miracles happen with your generosity. Be part of the next one. https://lighthouse.ph/donate?utm_source=instagram,#SurvivorStrong #BeTheChange #HopeForGirls,1,3,True,LearnMore,SafehouseLife,Inspirational,123,True,,False,,17596,14332,451,41,29,45,75,5071,0.0396,930,1,75671.42,6205,,,,
2138,TikTok,ti_4895693043,https://tiktok.com/lighthouse_ph/369121,2023-03-03 12:01:00,Friday,12,ImpactStory,Reel,One donation. One changed life. Will you be the change today? https://lighthouse.ph/donate?utm_source=tiktok,#LighthousePH #ProtectChildren #HumanTrafficking,1,0,True,Donate,EventRecap,Urgent,108,False,EasterAppeal,True,1051.02,235749,205688,14713,1847,2549,2074,4107,151843,0.0994,31725,2,14792.81,13470,51.7,235.7,,
2139,Facebook,fa_3394452249,https://facebook.com/lighthouse_ph/817495,2023-03-03 12:53:00,Friday,12,FundraisingAppeal,Video,Our girls are thriving because of people like you. Thank you. https://lighthouse.ph/donate?utm_source=facebook,#GiveHope #ChildRights #EndTrafficking,1,2,True,SignUp,Reintegration,Informative,110,False,,False,,13622,11747,132,24,13,0,47,,0.0188,196,5,49976.42,9154,,,,
2140,Twitter,tw_7586993884,https://twitter.com/lighthouse_ph/576199,2023-03-10 12:39:00,Friday,12,EventPromotion,Link,"The road to recovery is long, but together we walk it. https://lighthouse.ph/donate?utm_source=twitter",#TogetherWeRise #GirlsAreStrong #DonateNow,1,0,True,Share,Gratitude,Grateful,102,True,EasterAppeal,False,,7771,6253,172,57,40,0,87,,0.0685,631,2,32133.37,3625,,,,
2141,YouTube,yo_8759451472,https://youtube.com/lighthouse_ph/506936,2023-03-10 12:25:00,Friday,12,EducationalContent,Video,One donation. One changed life. Will you be the change today? https://lighthouse.ph/donate?utm_source=youtube,,0,2,True,SignUp,DonorImpact,Emotional,109,True,EasterAppeal,False,,18764,15151,731,130,126,0,202,4653,0.0822,2426,2,19207.15,7572,78.3,231.2,7572,
2142,WhatsApp,wh_8899248623,https://whatsapp.com/lighthouse_ph/882249,2023-03-17 12:24:00,Friday,12,ThankYou,Text,Each story of healing starts with your support. Give today.,,0,3,False,,Education,Celebratory,59,True,GivingTuesday,True,3185.44,16868,14658,509,222,210,0,224,,0.1116,2414,3,206859.19,2731,,,,1860
2143,LinkedIn,li_5563483717,https://linkedin.com/lighthouse_ph/288484,2023-03-17 12:31:00,Friday,12,Campaign,Link,"The road to recovery is long, but together we walk it. https://lighthouse.ph/donate?utm_source=linkedin",,0,2,True,Donate,CampaignLaunch,Hopeful,103,False,,False,,3259,2341,37,13,11,0,6,,0.0383,87,20,345705.84,4747,,,,
2144,Instagram,in_3851349954,https://instagram.com/lighthouse_ph/353965,2023-03-24 12:06:00,Friday,12,ImpactStory,Reel,We've seen miracles happen with your generosity. Be part of the next one.,#SurvivorStrong #BeTheChange #HopeForGirls,1,2,False,,AwarenessRaising,Inspirational,73,True,,False,,16708,14066,488,59,61,89,61,8528,0.0567,1389,0,0.0,6804,,,,
2145,TikTok,ti_8879002701,https://tiktok.com/lighthouse_ph/720485,2023-03-24 12:09:00,Friday,12,FundraisingAppeal,Video,We are Lighthouse. We shine brightest when you give.,#SurvivorStrong #BeTheChange #HopeForGirls,1,0,False,,Health,Urgent,52,True,EasterAppeal,True,4451.81,483601,341690,31350,5674,2384,4425,8129,194464,0.1213,69851,5,97903.97,13626,464.4,58.1,,
2146,Facebook,fa_2334584949,https://facebook.com/lighthouse_ph/528238,2023-03-24 12:55:00,Friday,12,EventPromotion,Text,Each story of healing starts with your support. Give today. https://lighthouse.ph/donate?utm_source=facebook,#SurvivorStrong #BeTheChange #HopeForGirls,1,0,True,LearnMore,SafehouseLife,Informative,108,False,,True,917.28,18679,15323,529,55,48,0,62,,0.0524,452,7,130206.08,9811,,,,
2147,Twitter,tw_5935320149,https://twitter.com/lighthouse_ph/425914,2023-03-31 12:22:00,Friday,12,EducationalContent,Photo,Help us give more girls the safety and love they deserve. https://lighthouse.ph/donate?utm_source=twitter,#BeTheLight #SupportSurvivors #SafeHouse,1,1,True,SignUp,EventRecap,Grateful,105,False,EasterAppeal,False,,23720,20558,167,44,37,0,38,,0.0178,597,3,16500.08,4377,,,,
2148,TikTok,ti_9534149013,https://tiktok.com/lighthouse_ph/562821,2023-02-24 13:18:00,Friday,13,ImpactStory,Video,These girls are proof that healing is possible. Support their journey. https://lighthouse.ph/donate?utm_source=tiktok,#LighthousePH #ProtectChildren #HumanTrafficking,1,2,True,Share,SafehouseLife,Celebratory,117,True,,False,,131266,103488,7072,2079,877,689,1844,58329,0.1128,14775,1,22872.9,13374,256.1,139.0,,
2149,Facebook,fa_1814249351,https://facebook.com/lighthouse_ph/489459,2023-02-24 13:58:00,Friday,13,FundraisingAppeal,Link,"Your donation is not just money — it's hope, safety, and a future.",#TogetherWeRise #GirlsAreStrong #DonateNow,1,1,False,,EventRecap,Hopeful,66,False,EasterAppeal,False,,17079,13008,275,42,25,0,87,,0.0337,359,5,86815.57,9904,,,,
2150,Twitter,tw_7861220377,https://twitter.com/lighthouse_ph/420750,2023-03-03 13:49:00,Friday,13,EventPromotion,Link,"The road to recovery is long, but together we walk it. https://lighthouse.ph/donate?utm_source=twitter",#SurvivorStrong #BeTheChange #HopeForGirls,1,0,True,LearnMore,Reintegration,Inspirational,102,False,YearEndDrive2025,False,,22147,15612,264,37,65,0,43,,0.0322,945,3,27626.52,3821,,,,
2151,YouTube,yo_9786249435,https://youtube.com/lighthouse_ph/316029,2023-03-03 13:22:00,Friday,13,EducationalContent,Video,These girls are proof that healing is possible. Support their journey. https://lighthouse.ph/donate?utm_source=youtube,,0,1,True,LearnMore,Gratitude,Urgent,118,False,,False,,8521,7352,252,61,56,0,39,3794,0.054,564,0,0.0,7149,481.3,101.2,7149,
2152,WhatsApp,wh_5791481057,https://whatsapp.com/lighthouse_ph/700506,2023-03-10 13:18:00,Friday,13,ThankYou,Photo,"Your donation is not just money — it's hope, safety, and a future. https://lighthouse.ph/donate?utm_source=whatsapp",,0,2,True,FollowUs,DonorImpact,Informative,115,False,,False,,1842,1441,46,24,15,0,20,,0.1074,295,2,60788.38,2890,,,,537
2153,LinkedIn,li_5354152259,https://linkedin.com/lighthouse_ph/572350,2023-03-10 13:37:00,Friday,13,Campaign,Photo,"The road to recovery is long, but together we walk it. https://lighthouse.ph/donate?utm_source=linkedin",,0,1,True,Share,Education,Grateful,103,False,,False,,5372,4275,97,19,16,0,50,,0.0574,240,8,119381.0,3883,,,,
2154,Instagram,in_1598073335,https://instagram.com/lighthouse_ph/996330,2023-03-10 13:13:00,Friday,13,ImpactStory,Photo,Each story of healing starts with your support. Give today.,#TogetherWeRise #GirlsAreStrong #DonateNow,1,1,False,,CampaignLaunch,Emotional,59,False,,False,,20443,13320,522,100,84,110,174,6674,0.0694,467,4,72131.71,6624,,,,
2155,TikTok,ti_4266280363,https://tiktok.com/lighthouse_ph/521838,2023-03-17 13:35:00,Friday,13,FundraisingAppeal,Video,These girls are proof that healing is possible. Support their journey. https://lighthouse.ph/donate?utm_source=tiktok,#TogetherWeRise #GirlsAreStrong #DonateNow,1,1,True,LearnMore,AwarenessRaising,Celebratory,117,False,,False,,152224,105226,5943,1041,1131,418,991,76314,0.089,17417,3,40759.79,13094,258.5,290.5,,
2156,Facebook,fa_7154675273,https://facebook.com/lighthouse_ph/202842,2023-03-17 13:02:00,Friday,13,EventPromotion,Text,One donation. One changed life. Will you be the change today? https://lighthouse.ph/donate?utm_source=facebook,#SurvivorStrong #BeTheChange #HopeForGirls,1,1,True,LearnMore,Health,Hopeful,110,True,GivingTuesday,False,,12611,10489,201,58,19,0,71,,0.031,483,13,208215.99,10223,,,,
